selector,decision,chosen_policy,evidence_score,tau,false_safe,unsafe_accept,selected_truth_cvar,selected_truth_return,task,family,behavior,seed,natural_decision,budget_abstain,common_budget
Risk only,ABSTAIN,ridge_return_train_only,-0.027757,0.1129765837037037,0,0,0.1066243823529411,0.0144555808823529,monthly_op_inv,monthly two-characteristic,low_overlap_concentration,27,ACCEPT,True,84.0
SCROPE++,ACCEPT,risk_adjusted_12,0.15450080487506518,0.1129765837037037,0,0,0.1003040588235294,0.0146514558823529,monthly_op_inv,monthly two-characteristic,market_state_mixed,7,ACCEPT,False,80.0
Support only,ACCEPT,risk_adjusted_12,39.35142715380896,0.1129765837037037,0,0,0.1003040588235294,0.0146514558823529,monthly_op_inv,monthly two-characteristic,market_state_mixed,7,ACCEPT,False,80.0
LCB only,ACCEPT,ridge_return_train_only,0.0178622809646719,0.1129765837037037,1,1,0.1135812647058823,0.0137932426470588,monthly_op_inv,monthly two-characteristic,market_state_mixed,7,ACCEPT,False,80.0
Risk only,ACCEPT,constant_a006,0.017664,0.1129765837037037,1,1,0.1159882352941176,0.0082471544117647,monthly_op_inv,monthly two-characteristic,market_state_mixed,7,ACCEPT,False,80.0
SCROPE++,ACCEPT,risk_adjusted_12,0.18668955043462554,0.1129765837037037,0,0,0.1003040588235294,0.0146514558823529,monthly_op_inv,monthly two-characteristic,market_state_mixed,17,ACCEPT,False,85.0
Support only,ACCEPT,risk_adjusted_12,25.942829964813527,0.1129765837037037,0,0,0.1003040588235294,0.0146514558823529,monthly_op_inv,monthly two-characteristic,market_state_mixed,17,ACCEPT,False,85.0
LCB only,ACCEPT,constant_a008,0.0405537182530079,0.1129765837037037,1,1,0.1169952058823529,0.013897794117647,monthly_op_inv,monthly two-characteristic,market_state_mixed,17,ACCEPT,False,85.0
Risk only,ACCEPT,constant_a009,-0.000302,0.1129765837037037,0,0,0.1041103529411764,0.0123243308823529,monthly_op_inv,monthly two-characteristic,market_state_mixed,17,ACCEPT,False,85.0
SCROPE++,ACCEPT,momentum_12,0.0756723591035422,0.1129765837037037,1,1,0.1192434999999999,0.0138855882352941,monthly_op_inv,monthly two-characteristic,market_state_mixed,27,ACCEPT,False,84.0
Support only,ABSTAIN,risk_adjusted_12,22.719426045853677,0.1129765837037037,0,0,0.1003040588235294,0.0146514558823529,monthly_op_inv,monthly two-characteristic,market_state_mixed,27,ACCEPT,True,84.0
LCB only,ACCEPT,constant_a005,0.0182740443870882,0.1129765837037037,1,1,0.1208347352941176,0.0081267352941176,monthly_op_inv,monthly two-characteristic,market_state_mixed,27,ACCEPT,False,84.0
Risk only,ACCEPT,constant_a020,0.011333,0.1129765837037037,0,0,0.0841401470588235,0.0115204044117647,monthly_op_inv,monthly two-characteristic,market_state_mixed,27,ACCEPT,False,84.0
SCROPE++,ACCEPT,constant_a007,2.220446049250313e-16,0.1129765837037037,1,1,0.1169292352941176,0.0106248455882352,monthly_op_inv,monthly two-characteristic,return_seeking_recent_winner,7,ACCEPT,False,80.0
Support only,ACCEPT,momentum_12,132.99999999999932,0.1129765837037037,0,1,0.1192434999999999,0.0138855882352941,monthly_op_inv,monthly two-characteristic,return_seeking_recent_winner,7,ACCEPT,False,80.0
LCB only,ACCEPT,ridge_return_train_only,0.0585847692753232,0.1129765837037037,0,0,0.1089461470588235,0.0129542132352941,monthly_op_inv,monthly two-characteristic,return_seeking_recent_winner,7,ACCEPT,False,80.0
Risk only,ABSTAIN,constant_a020,-0.028355,0.1129765837037037,0,0,0.0841401470588235,0.0115204044117647,monthly_op_inv,monthly two-characteristic,return_seeking_recent_winner,7,ACCEPT,True,80.0
SCROPE++,ACCEPT,constant_a007,2.220446049250313e-16,0.1129765837037037,1,1,0.1169292352941176,0.0106248455882352,monthly_op_inv,monthly two-characteristic,return_seeking_recent_winner,17,ACCEPT,False,85.0
Support only,ACCEPT,momentum_12,132.99999999999932,0.1129765837037037,0,1,0.1192434999999999,0.0138855882352941,monthly_op_inv,monthly two-characteristic,return_seeking_recent_winner,17,ACCEPT,False,85.0
LCB only,ACCEPT,constant_a001,0.0123257095111111,0.1129765837037037,0,1,0.1191939705882352,0.0095043161764705,monthly_op_inv,monthly two-characteristic,return_seeking_recent_winner,17,ACCEPT,False,85.0
Risk only,ABSTAIN,ridge_return_train_only,-0.027757,0.1129765837037037,0,0,0.1063147058823529,0.0118599999999999,monthly_op_inv,monthly two-characteristic,return_seeking_recent_winner,17,ACCEPT,True,85.0
SCROPE++,ACCEPT,constant_a004,0.07626367129766476,0.1129765837037037,1,1,0.1508909705882352,0.0083111323529411,monthly_op_inv,monthly two-characteristic,return_seeking_recent_winner,27,ACCEPT,False,84.0
Support only,ACCEPT,momentum_12,133.99999999999935,0.1129765837037037,0,1,0.1192434999999999,0.0138855882352941,monthly_op_inv,monthly two-characteristic,return_seeking_recent_winner,27,ACCEPT,False,84.0
LCB only,ACCEPT,ridge_return_train_only,0.0556108650955488,0.1129765837037037,0,0,0.1089461470588235,0.0133675367647058,monthly_op_inv,monthly two-characteristic,return_seeking_recent_winner,27,ACCEPT,False,84.0
Risk only,ABSTAIN,constant_a020,-0.028355,0.1129765837037037,0,0,0.0841401470588235,0.0115204044117647,monthly_op_inv,monthly two-characteristic,return_seeking_recent_winner,27,ACCEPT,True,84.0
SCROPE++,ABSTAIN,,-inf,0.1129765837037037,0,0,,,monthly_op_inv,monthly two-characteristic,risk_averse_low_volatility,7,ABSTAIN,False,80.0
Support only,ABSTAIN,,-inf,0.1129765837037037,0,0,,,monthly_op_inv,monthly two-characteristic,risk_averse_low_volatility,7,ABSTAIN,False,80.0
LCB only,ABSTAIN,ridge_return_train_only,0.0105360633966297,0.1129765837037037,0,0,0.1046066647058823,0.0108989176470588,monthly_op_inv,monthly two-characteristic,risk_averse_low_volatility,7,ACCEPT,True,80.0
Risk only,ACCEPT,constant_a007,0.032841,0.1129765837037037,1,1,0.1169292352941176,0.0106248455882352,monthly_op_inv,monthly two-characteristic,risk_averse_low_volatility,7,ACCEPT,False,80.0
SCROPE++,ACCEPT,constant_a016,0.07518253877113856,0.1129765837037037,0,0,0.0860255588235294,0.0132224926470588,monthly_op_inv,monthly two-characteristic,risk_averse_low_volatility,17,ACCEPT,False,85.0
Support only,ABSTAIN,constant_a016,10.853701146510446,0.1129765837037037,0,0,0.0860255588235294,0.0132224926470588,monthly_op_inv,monthly two-characteristic,risk_averse_low_volatility,17,ACCEPT,True,85.0
LCB only,ACCEPT,constant_a019,0.0135705172908553,0.1129765837037037,1,1,0.1175771764705882,0.0191580514705882,monthly_op_inv,monthly two-characteristic,risk_averse_low_volatility,17,ACCEPT,False,85.0
Risk only,ACCEPT,constant_a003,-0.001921,0.1129765837037037,0,0,0.1074091470588235,0.0128680220588235,monthly_op_inv,monthly two-characteristic,risk_averse_low_volatility,17,ACCEPT,False,85.0
SCROPE++,ACCEPT,low_vol_12,0.08350411733791807,0.1129765837037037,0,0,0.0978461470588235,0.0105306,monthly_op_inv,monthly two-characteristic,risk_averse_low_volatility,27,ACCEPT,False,84.0
Support only,ABSTAIN,low_vol_12,11.979777158167051,0.1129765837037037,0,0,0.0978461470588235,0.0105306,monthly_op_inv,monthly two-characteristic,risk_averse_low_volatility,27,ACCEPT,True,84.0
LCB only,ACCEPT,low_vol_12,0.023898272250024,0.1129765837037037,0,0,0.0978461470588235,0.0105306,monthly_op_inv,monthly two-characteristic,risk_averse_low_volatility,27,ACCEPT,False,84.0
Risk only,ACCEPT,constant_a015,-0.0068,0.1129765837037037,0,0,0.0939320882352941,0.0098225588235294,monthly_op_inv,monthly two-characteristic,risk_averse_low_volatility,27,ACCEPT,False,84.0
SCROPE++,ACCEPT,constant_a015,0.08219221190120396,0.1129765837037037,0,0,0.0939320882352941,0.0098225588235294,monthly_op_inv,monthly two-characteristic,softmax_high_entropy,7,ACCEPT,False,80.0
Support only,ABSTAIN,constant_a015,11.802250114470944,0.1129765837037037,0,0,0.0939320882352941,0.0098225588235294,monthly_op_inv,monthly two-characteristic,softmax_high_entropy,7,ACCEPT,True,80.0
LCB only,ACCEPT,constant_a019,0.0117507380444444,0.1129765837037037,1,1,0.1175771764705882,0.0191580514705882,monthly_op_inv,monthly two-characteristic,softmax_high_entropy,7,ACCEPT,False,80.0
Risk only,ACCEPT,constant_a019,0.0278319999999999,0.1129765837037037,1,1,0.1175771764705882,0.0191580514705882,monthly_op_inv,monthly two-characteristic,softmax_high_entropy,7,ACCEPT,False,80.0
SCROPE++,ACCEPT,constant_a000,0.07327698742790276,0.1129765837037037,1,1,0.1311042058823529,0.0132429926470588,monthly_op_inv,monthly two-characteristic,softmax_high_entropy,17,ACCEPT,False,85.0
Support only,ABSTAIN,constant_a000,11.560190644459324,0.1129765837037037,0,0,0.1311042058823529,0.0132429926470588,monthly_op_inv,monthly two-characteristic,softmax_high_entropy,17,ACCEPT,True,85.0
LCB only,ACCEPT,constant_a015,0.0091279067605636,0.1129765837037037,0,0,0.0939320882352941,0.0098225588235294,monthly_op_inv,monthly two-characteristic,softmax_high_entropy,17,ACCEPT,False,85.0
Risk only,ACCEPT,constant_a001,0.027596,0.1129765837037037,1,1,0.1191939705882352,0.0095043161764705,monthly_op_inv,monthly two-characteristic,softmax_high_entropy,17,ACCEPT,False,85.0
SCROPE++,ABSTAIN,,-inf,0.1129765837037037,0,0,,,monthly_op_inv,monthly two-characteristic,softmax_high_entropy,27,ABSTAIN,False,84.0
Support only,ABSTAIN,,-inf,0.1129765837037037,0,0,,,monthly_op_inv,monthly two-characteristic,softmax_high_entropy,27,ABSTAIN,False,84.0
LCB only,ACCEPT,momentum_12,0.0174042696196452,0.1129765837037037,1,1,0.1192434999999999,0.0138855882352941,monthly_op_inv,monthly two-characteristic,softmax_high_entropy,27,ACCEPT,False,84.0
Risk only,ACCEPT,momentum_12,0.0584419999999999,0.1129765837037037,1,1,0.1192434999999999,0.0138855882352941,monthly_op_inv,monthly two-characteristic,softmax_high_entropy,27,ACCEPT,False,84.0
SCROPE++,ABSTAIN,,-inf,0.1129765837037037,0,0,,,monthly_op_inv,monthly two-characteristic,uniform_high_overlap,7,ABSTAIN,False,80.0
Support only,ABSTAIN,,-inf,0.1129765837037037,0,0,,,monthly_op_inv,monthly two-characteristic,uniform_high_overlap,7,ABSTAIN,False,80.0
LCB only,ACCEPT,constant_a019,0.0135570991964052,0.1129765837037037,1,1,0.1175771764705882,0.0191580514705882,monthly_op_inv,monthly two-characteristic,uniform_high_overlap,7,ACCEPT,False,80.0
Risk only,ACCEPT,constant_equal_weight_public,0.01417272,0.1129765837037037,0,0,0.0954702023529411,0.011162359117647,monthly_op_inv,monthly two-characteristic,uniform_high_overlap,7,ACCEPT,False,80.0
SCROPE++,ACCEPT,constant_a020,0.0,0.1129765837037037,0,0,0.0841401470588235,0.0115204044117647,monthly_op_inv,monthly two-characteristic,uniform_high_overlap,17,ACCEPT,False,85.0
Support only,ABSTAIN,constant_a009,10.0,0.1129765837037037,0,0,0.1041103529411764,0.0123243308823529,monthly_op_inv,monthly two-characteristic,uniform_high_overlap,17,ACCEPT,True,85.0
LCB only,ACCEPT,constant_a004,0.0287179866836601,0.1129765837037037,1,1,0.1508909705882352,0.0083111323529411,monthly_op_inv,monthly two-characteristic,uniform_high_overlap,17,ACCEPT,False,85.0
Risk only,ACCEPT,momentum_12,0.003933,0.1129765837037037,1,1,0.1192434999999999,0.0138855882352941,monthly_op_inv,monthly two-characteristic,uniform_high_overlap,17,ACCEPT,False,85.0
SCROPE++,ABSTAIN,,-inf,0.1129765837037037,0,0,,,monthly_op_inv,monthly two-characteristic,uniform_high_overlap,27,ABSTAIN,False,84.0
Support only,ABSTAIN,,-inf,0.1129765837037037,0,0,,,monthly_op_inv,monthly two-characteristic,uniform_high_overlap,27,ABSTAIN,False,84.0
LCB only,ACCEPT,constant_a017,0.0181978950965032,0.1129765837037037,0,0,0.0914473823529411,0.0088035661764705,monthly_op_inv,monthly two-characteristic,uniform_high_overlap,27,ACCEPT,False,84.0
Risk only,ACCEPT,constant_equal_weight_public,0.0044848799999999,0.1129765837037037,0,0,0.0954702023529411,0.011162359117647,monthly_op_inv,monthly two-characteristic,uniform_high_overlap,27,ACCEPT,False,84.0
SCROPE++,ACCEPT,constant_a049,0.12259711254686123,0.1254883632622521,1,1,0.1715255555555555,0.0052756666666666,monthly_size_bm_100,monthly size--B/M,adversarial_support_mismatch,7,ACCEPT,False,80.0
Support only,ABSTAIN,constant_a000,28.99999999999996,0.1254883632622521,0,0,0.1642562698412698,-0.0023130952380952,monthly_size_bm_100,monthly size--B/M,adversarial_support_mismatch,7,ACCEPT,True,80.0
LCB only,ACCEPT,ridge_return_train_only,0.0122908777919318,0.1254883632622521,1,1,0.1713709682539682,-0.0012261587301587,monthly_size_bm_100,monthly size--B/M,adversarial_support_mismatch,7,ACCEPT,False,80.0
Risk only,ACCEPT,constant_a096,-0.008942,0.1254883632622521,0,0,0.1140708888888888,0.0037659682539682,monthly_size_bm_100,monthly size--B/M,adversarial_support_mismatch,7,ACCEPT,False,80.0
SCROPE++,ACCEPT,constant_a049,0.12259711254686123,0.1254883632622521,1,1,0.1715255555555555,0.0052756666666666,monthly_size_bm_100,monthly size--B/M,adversarial_support_mismatch,17,ACCEPT,False,85.0
Support only,ACCEPT,constant_a000,28.99999999999996,0.1254883632622521,0,1,0.1642562698412698,-0.0023130952380952,monthly_size_bm_100,monthly size--B/M,adversarial_support_mismatch,17,ACCEPT,False,85.0
LCB only,ACCEPT,ridge_return_train_only,0.0474227153512502,0.1254883632622521,1,1,0.1282921111111111,0.0071525634920634,monthly_size_bm_100,monthly size--B/M,adversarial_support_mismatch,17,ACCEPT,False,85.0
Risk only,ACCEPT,constant_a096,-0.008942,0.1254883632622521,0,0,0.1140708888888888,0.0037659682539682,monthly_size_bm_100,monthly size--B/M,adversarial_support_mismatch,17,ACCEPT,False,85.0
SCROPE++,ACCEPT,constant_a049,0.12259711254686123,0.1254883632622521,1,1,0.1715255555555555,0.0052756666666666,monthly_size_bm_100,monthly size--B/M,adversarial_support_mismatch,27,ACCEPT,False,84.0
Support only,ACCEPT,constant_a000,28.99999999999996,0.1254883632622521,0,1,0.1642562698412698,-0.0023130952380952,monthly_size_bm_100,monthly size--B/M,adversarial_support_mismatch,27,ACCEPT,False,84.0
LCB only,ACCEPT,ridge_return_train_only,0.0453243027104386,0.1254883632622521,1,1,0.1282921111111111,0.0082956984126984,monthly_size_bm_100,monthly size--B/M,adversarial_support_mismatch,27,ACCEPT,False,84.0
Risk only,ACCEPT,constant_a096,-0.008942,0.1254883632622521,0,0,0.1140708888888888,0.0037659682539682,monthly_size_bm_100,monthly size--B/M,adversarial_support_mismatch,27,ACCEPT,False,84.0
SCROPE++,ACCEPT,risk_adjusted_12,0.16498233560497663,0.1254883632622521,0,0,0.1097871269841269,0.0116177777777777,monthly_size_bm_100,monthly size--B/M,epsilon_greedy_momentum,7,ACCEPT,False,80.0
Support only,ACCEPT,momentum_12,117.00000000000075,0.1254883632622521,0,1,0.1731354444444444,0.012575119047619,monthly_size_bm_100,monthly size--B/M,epsilon_greedy_momentum,7,ACCEPT,False,80.0
LCB only,ACCEPT,ridge_return_train_only,0.1466565188748126,0.1254883632622521,0,1,0.1660604603174603,0.0019937142857142,monthly_size_bm_100,monthly size--B/M,epsilon_greedy_momentum,7,ACCEPT,False,80.0
Risk only,ACCEPT,constant_a070,0.022349,0.1254883632622521,0,0,0.1054479365079365,0.0110846428571428,monthly_size_bm_100,monthly size--B/M,epsilon_greedy_momentum,7,ACCEPT,False,80.0
SCROPE++,ACCEPT,risk_adjusted_12,0.16498233560497663,0.1254883632622521,0,0,0.1097871269841269,0.0116177777777777,monthly_size_bm_100,monthly size--B/M,epsilon_greedy_momentum,17,ACCEPT,False,85.0
Support only,ACCEPT,momentum_12,117.00000000000075,0.1254883632622521,0,1,0.1731354444444444,0.012575119047619,monthly_size_bm_100,monthly size--B/M,epsilon_greedy_momentum,17,ACCEPT,False,85.0
LCB only,ACCEPT,ridge_return_train_only,0.0915791316292711,0.1254883632622521,0,1,0.1680088571428571,-0.0024533333333333,monthly_size_bm_100,monthly size--B/M,epsilon_greedy_momentum,17,ACCEPT,False,85.0
Risk only,ACCEPT,constant_a070,0.022349,0.1254883632622521,0,0,0.1054479365079365,0.0110846428571428,monthly_size_bm_100,monthly size--B/M,epsilon_greedy_momentum,17,ACCEPT,False,85.0
SCROPE++,ACCEPT,risk_adjusted_12,0.16498233560497663,0.1254883632622521,0,0,0.1097871269841269,0.0116177777777777,monthly_size_bm_100,monthly size--B/M,epsilon_greedy_momentum,27,ACCEPT,False,84.0
Support only,ACCEPT,momentum_12,112.00000000000072,0.1254883632622521,0,1,0.1731354444444444,0.012575119047619,monthly_size_bm_100,monthly size--B/M,epsilon_greedy_momentum,27,ACCEPT,False,84.0
LCB only,ACCEPT,constant_a070,0.0140333709389623,0.1254883632622521,0,0,0.1054479365079365,0.0110846428571428,monthly_size_bm_100,monthly size--B/M,epsilon_greedy_momentum,27,ACCEPT,False,84.0
Risk only,ACCEPT,constant_a070,0.022349,0.1254883632622521,0,0,0.1054479365079365,0.0110846428571428,monthly_size_bm_100,monthly size--B/M,epsilon_greedy_momentum,27,ACCEPT,False,84.0
SCROPE++,ACCEPT,risk_adjusted_12,0.16498233560497663,0.1254883632622521,0,0,0.1097871269841269,0.0116177777777777,monthly_size_bm_100,monthly size--B/M,low_overlap_concentration,7,ACCEPT,False,80.0
Support only,ACCEPT,momentum_12,125.9999999999998,0.1254883632622521,0,1,0.1731354444444444,0.012575119047619,monthly_size_bm_100,monthly size--B/M,low_overlap_concentration,7,ACCEPT,False,80.0
LCB only,ACCEPT,ridge_return_train_only,0.0801127220302824,0.1254883632622521,0,1,0.1680088571428571,0.0001358412698412,monthly_size_bm_100,monthly size--B/M,low_overlap_concentration,7,ACCEPT,False,80.0
Risk only,ACCEPT,constant_a070,0.022349,0.1254883632622521,0,0,0.1054479365079365,0.0110846428571428,monthly_size_bm_100,monthly size--B/M,low_overlap_concentration,7,ACCEPT,False,80.0
SCROPE++,ACCEPT,risk_adjusted_12,0.16498233560497663,0.1254883632622521,0,0,0.1097871269841269,0.0116177777777777,monthly_size_bm_100,monthly size--B/M,low_overlap_concentration,17,ACCEPT,False,85.0
Support only,ACCEPT,momentum_12,124.99999999999976,0.1254883632622521,0,1,0.1731354444444444,0.012575119047619,monthly_size_bm_100,monthly size--B/M,low_overlap_concentration,17,ACCEPT,False,85.0
LCB only,ACCEPT,ridge_return_train_only,0.0660282688606746,0.1254883632622521,0,1,0.1680088571428571,-0.0006520873015873,monthly_size_bm_100,monthly size--B/M,low_overlap_concentration,17,ACCEPT,False,85.0
Risk only,ACCEPT,constant_a070,0.022349,0.1254883632622521,0,0,0.1054479365079365,0.0110846428571428,monthly_size_bm_100,monthly size--B/M,low_overlap_concentration,17,ACCEPT,False,85.0
SCROPE++,ACCEPT,risk_adjusted_12,0.16498233560497663,0.1254883632622521,0,0,0.1097871269841269,0.0116177777777777,monthly_size_bm_100,monthly size--B/M,low_overlap_concentration,27,ACCEPT,False,84.0
Support only,ACCEPT,momentum_12,124.99999999999976,0.1254883632622521,0,1,0.1731354444444444,0.012575119047619,monthly_size_bm_100,monthly size--B/M,low_overlap_concentration,27,ACCEPT,False,84.0
LCB only,ACCEPT,ridge_return_train_only,0.0645594844300065,0.1254883632622521,0,1,0.1680088571428571,-0.0006520873015873,monthly_size_bm_100,monthly size--B/M,low_overlap_concentration,27,ACCEPT,False,84.0
Risk only,ACCEPT,constant_a070,0.022349,0.1254883632622521,0,0,0.1054479365079365,0.0110846428571428,monthly_size_bm_100,monthly size--B/M,low_overlap_concentration,27,ACCEPT,False,84.0
SCROPE++,ACCEPT,risk_adjusted_12,0.08577180371504464,0.1254883632622521,0,0,0.1097871269841269,0.0116177777777777,monthly_size_bm_100,monthly size--B/M,market_state_mixed,7,ACCEPT,False,80.0
